account,date,daily_pnl,trade_count,avg_trade_size,long_count,short_count,win_trades,win_rate,long_short_ratio,is_profitable,value,classification,sentiment
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-04-12,3593.989207,27,0.03032888888888889,0,27,27,1.0,0.0,1,43.0,Fear,Fear
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-04-13,0.0,1,8.1e-06,0,1,0,0.0,0.0,0,45.0,Neutral,Neutral
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-06,0.0,45,274.24444444444447,0,45,0,0.0,0.0,0,72.0,Greed,Greed
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-12,1762.46,10,29.0,10,0,10,1.0,10.0,1,83.0,Extreme Greed,Greed
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-17,27.63736,20,2900.0,2,18,11,0.55,0.10526315789473684,1,87.0,Extreme Greed,Greed
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-18,0.0,44,209.36363636363637,0,44,0,0.0,0.0,0,81.0,Extreme Greed,Greed
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-19,2229.5212300000003,4,13750.0,4,0,4,1.0,4.0,1,75.0,Extreme Greed,Greed
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-23,12082.95,2,375.0,2,0,2,1.0,2.0,1,70.0,Greed,Greed
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-24,0.0,7,107.14285714285714,0,7,0,0.0,0.0,0,73.0,Greed,Greed
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-01-08,0.0,12,75.0,0,12,0,0.0,0.0,0,70.0,Greed,Greed
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-01-15,0.0,2,0.5,0,2,0,0.0,0.0,0,70.0,Greed,Greed
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-01-16,0.0,30,500.0,0,30,0,0.0,0.0,0,75.0,Extreme Greed,Greed
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-02-08,0.0,5,1.274,0,5,0,0.0,0.0,0,44.0,Fear,Fear
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-02-14,0.0,12,0.3941666666666666,0,12,0,0.0,0.0,0,48.0,Neutral,Neutral
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-08,11894.061848,11,2246.5454545454545,11,0,11,1.0,11.0,1,28.0,Fear,Fear
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-11,9461.082288,61,0.030081311475409836,3,58,3,0.04918032786885246,0.05084745762711865,1,24.0,Extreme Fear,Fear
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-14,16017.255710000001,8,1312.5,8,0,8,1.0,8.0,1,27.0,Fear,Fear
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-15,74293.663505,25,71.72,25,0,25,1.0,25.0,1,46.0,Neutral,Neutral
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-18,63015.976505,5,178.6,4,1,5,1.0,2.0,1,34.0,Fear,Fear
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-19,0.0,58,0.06896551724137931,21,37,0,0.0,0.5526315789473685,0,32.0,Fear,Fear
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-25,0.0,11,63.63636363636363,0,11,0,0.0,0.0,0,46.0,Neutral,Neutral
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-04-10,8720.984286,11,33.72636363636363,11,0,11,1.0,11.0,1,39.0,Fear,Fear
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-04-20,0.0,20,18191.05,20,0,0,0.0,20.0,0,66.0,Greed,Greed
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-04-25,0.0,68,5715.014705882353,68,0,0,0.0,68.0,0,72.0,Greed,Greed
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-06-19,0.0,3,3542.566666666667,3,0,0,0.0,3.0,0,64.0,Greed,Greed
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-06-20,57478.456026,8,6157.35,0,8,8,1.0,0.0,1,60.0,Greed,Greed
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-07-23,88084.992348,229,204.6296943231441,0,229,229,1.0,0.0,1,71.0,Greed,Greed
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-07-24,0.0,2,812.5106949999999,0,2,0,0.0,0.0,0,69.0,Greed,Greed
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-07-25,0.0,1,1575.74528,0,1,0,0.0,0.0,0,68.0,Greed,Greed
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-09,0.0,1,7655.26437,0,1,0,0.0,0.0,0,48.0,Neutral,Neutral
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-10,0.0,1,5356.19957,0,1,0,0.0,0.0,0,40.0,Fear,Fear
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-12,0.0,1,3054.266604,0,1,0,0.0,0.0,0,25.0,Fear,Fear
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-13,0.0,1,67236.86827,0,1,0,0.0,0.0,0,31.0,Fear,Fear
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-14,0.0,1,5434.286924,0,1,0,0.0,0.0,0,30.0,Fear,Fear
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-30,0.0,1,38.0606974,0,1,0,0.0,0.0,0,34.0,Fear,Fear
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-08-31,0.0,1,5719.32911,0,1,0,0.0,0.0,0,29.0,Fear,Fear
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-09-11,0.0,1,35870.82982,0,1,0,0.0,0.0,0,37.0,Fear,Fear
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-09-14,0.0,1,1553.33644,0,1,0,0.0,0.0,0,50.0,Neutral,Neutral
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-09-21,36165.56933,23,1675.3695652173913,0,23,23,1.0,0.0,1,54.0,Neutral,Neutral
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-10-05,0.0,1,2269.151296,0,1,0,0.0,0.0,0,49.0,Neutral,Neutral
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-10-11,0.0,1,4512.64906,0,1,0,0.0,0.0,0,32.0,Fear,Fear
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-11-29,124284.948775,15,2591.552,0,15,15,1.0,0.0,1,78.0,Extreme Greed,Greed
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-02-07,5615.052102,93,628.3043010752689,69,24,24,0.25806451612903225,2.76,1,44.0,Fear,Fear
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-02-12,22795.8104,108,3703.703703703704,63,45,45,0.4166666666666667,1.3695652173913044,1,46.0,Neutral,Neutral
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-02-21,82117.04336,255,167.34313725490196,0,255,255,1.0,0.0,1,55.0,Greed,Greed
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-04-09,0.0,79,494.08063291139246,79,0,0,0.0,79.0,0,18.0,Extreme Fear,Fear
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-04-16,0.0,78,576.9230769230769,0,78,0,0.0,0.0,0,29.0,Fear,Fear
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-04-18,0.0,58,775.8620689655172,0,58,0,0.0,0.0,0,33.0,Fear,Fear
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-04-26,0.0,132,340.90909090909093,0,132,0,0.0,0.0,0,65.0,Greed,Greed
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-04-29,0.0,54,833.3333333333334,0,54,0,0.0,0.0,0,60.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-11-30,8.570313,8,37.5,7,1,1,0.125,3.5,1,84.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-01,197.422418,4,37.5,2,2,2,0.5,0.6666666666666666,1,81.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-03,30.727222,42,416.5533333333333,26,16,1,0.023809523809523808,1.5294117647058822,1,76.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-04,910.584797,102,2090.8368627450977,39,63,14,0.13725490196078433,0.609375,1,78.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-05,3174.023699,290,204.54506896551723,145,145,106,0.36551724137931035,0.9931506849315068,1,84.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-06,514.886454,108,182.41962962962964,61,47,32,0.2962962962962963,1.2708333333333333,1,72.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-07,1040.616939,180,7079.482244444444,83,97,63,0.35,0.8469387755102041,1,75.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-08,227.072158,69,4883.850724637681,33,36,25,0.36231884057971014,0.8918918918918919,1,79.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-09,311.290605,55,1435.6236363636363,32,23,19,0.34545454545454546,1.3333333333333333,1,78.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-10,1474.670598,182,839.0279735164836,109,73,67,0.36813186813186816,1.472972972972973,1,78.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-11,1157.689489,325,243.03382830769232,117,208,109,0.3353846153846154,0.5598086124401914,1,74.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-12,574.398074,159,1899.3781441509436,75,84,46,0.2893081761006289,0.8823529411764706,1,83.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-13,587.630504,148,123.50605067567567,78,70,52,0.35135135135135137,1.0985915492957747,1,76.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-14,1178.021061,62,194.8715598387097,36,26,28,0.45161290322580644,1.3333333333333333,1,83.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-15,10303.889423,181,57.00460779005525,94,87,73,0.40331491712707185,1.0681818181818181,1,80.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-16,333.398209,92,268.9688043478261,36,56,27,0.29347826086956524,0.631578947368421,1,83.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-17,21172.081622,396,2578.237384040404,149,247,116,0.29292929292929293,0.6008064516129032,1,87.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-18,3311.822419,226,2628.273688937876,117,109,47,0.2079646017699115,1.0636363636363637,1,81.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-19,3491.018544,135,498.0693876296296,74,61,63,0.4666666666666667,1.1935483870967742,1,75.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-20,6049.6938279999995,128,85.720535703125,70,58,54,0.421875,1.1864406779661016,1,74.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-21,7454.276452,229,141.58690231441048,66,163,86,0.37554585152838427,0.4024390243902439,1,73.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-22,1063.854341,102,212.49189411764706,52,50,30,0.29411764705882354,1.0196078431372548,1,73.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-23,4704.4420789999995,486,115.3115188888889,236,250,193,0.39711934156378603,0.9402390438247012,1,70.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-24,1506.989241,121,1556.1451487603306,56,65,51,0.4214876033057851,0.8484848484848485,1,73.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-25,271.246809,99,949.1206974747474,41,58,30,0.30303030303030304,0.6949152542372882,1,73.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-26,9136.439892,160,3712.578,46,114,56,0.35,0.4,1,79.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-27,1473.2450880000001,115,261.1193565217392,70,45,70,0.6086956521739131,1.5217391304347827,1,74.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-28,74.156745,43,76.79767441860466,10,33,10,0.23255813953488372,0.29411764705882354,1,72.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-29,1609.679253,92,65.04,48,44,39,0.42391304347826086,1.0666666666666667,1,73.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-30,240.749155,59,203.81967796610172,36,23,30,0.5084745762711864,1.5,1,65.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-12-31,97.688169,99,114.26664747474747,34,65,7,0.0707070707070707,0.5151515151515151,1,64.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-01,17.784696,16,123.2695375,9,7,3,0.1875,1.125,1,66.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-02,677.276764,90,147.7093318888889,30,60,43,0.4777777777777778,0.4918032786885246,1,70.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-03,846.655814,102,170.75676470588235,51,51,24,0.23529411764705882,0.9807692307692307,1,74.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-04,73.451675,57,133.69466385964913,20,37,15,0.2631578947368421,0.5263157894736842,1,73.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-05,8.594753,38,118.60413947368421,1,37,4,0.10526315789473684,0.02631578947368421,1,72.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-06,559.643925,84,154.02757380952383,27,57,17,0.20238095238095238,0.46551724137931033,1,76.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-07,289.257865,40,286.7317725,30,10,31,0.775,2.727272727272727,1,78.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-08,1377.989592,187,73.71308240641712,125,62,59,0.3155080213903743,1.9841269841269842,1,70.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-09,279.587921,95,53.005516421052626,45,50,18,0.18947368421052632,0.8823529411764706,1,69.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-10,-271.259943,97,129.98382896907216,39,58,26,0.26804123711340205,0.6610169491525424,0,50.0,Neutral,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-11,71.39075800000003,39,238.5846153846154,16,23,7,0.1794871794871795,0.6666666666666666,1,69.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-12,103.67729899999999,44,411.9538636363637,10,34,6,0.13636363636363635,0.2857142857142857,1,62.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-13,218.429393,67,133.48328358208954,28,39,8,0.11940298507462686,0.7,1,61.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-14,992.803005,79,357.48091,31,48,25,0.31645569620253167,0.6326530612244898,1,63.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-15,361.155853,72,413.8886870833333,17,55,27,0.375,0.30357142857142855,1,70.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-16,319.22369499999996,88,418.7080055681818,21,67,23,0.26136363636363635,0.3088235294117647,1,75.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-17,498.16985999999997,50,504.821166,20,30,25,0.5,0.6451612903225806,1,75.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-18,307.105046,34,163.69637764705882,18,16,17,0.5,1.0588235294117647,1,77.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-19,541.742729,27,483.2396296296297,15,12,10,0.37037037037037035,1.1538461538461537,1,77.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-20,2262.94445,66,498.3603774242425,47,19,37,0.5606060606060606,2.35,1,76.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-21,287.821918,13,446.69,9,4,6,0.46153846153846156,1.8,1,76.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-22,2867.6138889999997,98,556.5388979591836,24,74,35,0.35714285714285715,0.32,1,84.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-23,420.491149,26,1003.2636923076923,19,7,12,0.46153846153846156,2.375,1,75.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-24,553.5255989999999,40,335.262,28,12,18,0.45,2.1538461538461537,1,75.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-25,416.148576,36,239.78211194444444,19,17,20,0.5555555555555556,1.0555555555555556,1,75.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-26,535.938645,18,38.45333333333333,4,14,16,0.8888888888888888,0.26666666666666666,1,73.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-27,1295.825632,83,101.26439036144579,67,16,34,0.40963855421686746,3.9411764705882355,1,71.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-28,475.702642,43,85.23185354906977,8,35,27,0.627906976744186,0.2222222222222222,1,72.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-29,41.935052,14,9.402607142857144,13,1,3,0.21428571428571427,6.5,1,72.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-30,783.829317,44,360.3970454545455,4,40,19,0.4318181818181818,0.0975609756097561,1,70.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-31,488.582241,57,734.738762631579,11,46,23,0.40350877192982454,0.23404255319148937,1,76.0,Extreme Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-01,526.448209,33,470.0766581818181,23,10,23,0.696969696969697,2.090909090909091,1,68.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-02,-782.6517170000001,108,192.48390333333333,83,25,27,0.25,3.1923076923076925,0,60.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-03,2440.916534,182,178.0363058241758,108,74,73,0.4010989010989011,1.44,1,44.0,Fear,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-04,874.3810560000001,34,271.5748352941177,14,20,16,0.47058823529411764,0.6666666666666666,1,72.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-05,32.72269,3,73.33592666666667,2,1,1,0.3333333333333333,1.0,1,54.0,Neutral,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-06,922.6724320000001,63,718.6955201587302,39,24,15,0.23809523809523808,1.56,1,49.0,Neutral,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-07,126.11297599999999,17,652.28,9,8,14,0.8235294117647058,1.0,1,44.0,Fear,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-08,78.902492,22,242.3447922727273,19,3,5,0.22727272727272727,4.75,1,44.0,Fear,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-09,378.027954,29,778.4094103448276,9,20,22,0.7586206896551724,0.42857142857142855,1,46.0,Neutral,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-10,4.42722,6,223.35,0,6,2,0.3333333333333333,0.0,1,43.0,Fear,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-11,314.918282,17,509.5375082352942,5,12,7,0.4117647058823529,0.38461538461538464,1,47.0,Neutral,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-12,117.09923500000001,5,1075.562218,3,2,4,0.8,1.0,1,46.0,Neutral,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-13,534.854304,47,291.6637765957447,11,36,27,0.574468085106383,0.2972972972972973,1,50.0,Neutral,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-14,-10.630689999999959,47,311.7523404255319,12,35,32,0.6808510638297872,0.3333333333333333,0,48.0,Neutral,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-15,231.07204,21,395.8202142857143,11,10,5,0.23809523809523808,1.0,1,50.0,Neutral,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-16,278.922501,41,678.3170731707318,31,10,17,0.4146341463414634,2.8181818181818183,1,54.0,Neutral,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-17,19.482565,13,540.4938461538461,9,4,5,0.38461538461538464,1.8,1,51.0,Neutral,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-18,336.64107,54,209.51574407407406,38,16,20,0.37037037037037035,2.235294117647059,1,47.0,Neutral,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-19,89.261197,22,196.1290909090909,19,3,6,0.2727272727272727,4.75,1,44.0,Fear,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-20,168.023469,13,573.7023076923077,7,6,11,0.8461538461538461,1.0,1,49.0,Neutral,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-21,165.776644,15,79.68625266666666,6,9,11,0.7333333333333333,0.6,1,55.0,Greed,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-22,31.523152,18,302.40618,6,12,2,0.1111111111111111,0.46153846153846156,1,49.0,Neutral,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-23,122.057796,7,68.19000000000001,6,1,5,0.7142857142857143,3.0,1,50.0,Neutral,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-24,437.185458,29,230.3486551724138,25,4,11,0.3793103448275862,5.0,1,49.0,Neutral,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-25,3455.584856,190,131.6202127894737,139,51,70,0.3684210526315789,2.673076923076923,1,25.0,Fear,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-26,-200.798196,28,288.54033357142856,4,24,3,0.10714285714285714,0.16,0,21.0,Extreme Fear,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-27,-195.841458,18,389.64015333333333,7,11,1,0.05555555555555555,0.5833333333333334,0,10.0,Extreme Fear,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-28,933.170538,71,210.84080211267604,47,24,26,0.36619718309859156,1.88,1,16.0,Extreme Fear,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-01,109.593094,27,257.22104,5,22,12,0.4444444444444444,0.21739130434782608,1,20.0,Extreme Fear,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-02,349.12092600000005,21,86.46293523809524,3,18,8,0.38095238095238093,0.15789473684210525,1,26.0,Fear,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-03,376.017126,33,33.314747878787884,7,26,12,0.36363636363636365,0.25925925925925924,1,33.0,Fear,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-04,444.266681,32,137.927883125,31,1,7,0.21875,15.5,1,15.0,Extreme Fear,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-05,423.18325600000003,21,42.18696571428571,13,8,6,0.2857142857142857,1.4444444444444444,1,20.0,Extreme Fear,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-06,102.92652,12,1135.2715125,4,8,6,0.5,0.4444444444444444,1,25.0,Fear,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-07,781.670551,62,393.60980387096777,43,19,16,0.25806451612903225,2.15,1,34.0,Fear,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-08,119.3611,31,158.31096774193546,26,5,7,0.22580645161290322,4.333333333333333,1,28.0,Fear,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-09,0.0,8,573.54,8,0,0,0.0,8.0,0,27.0,Fear,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-10,0.0,16,186.76500000000001,16,0,0,0.0,16.0,0,20.0,Extreme Fear,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-11,266.837111,32,94.6833125,22,10,4,0.125,2.0,1,24.0,Extreme Fear,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-12,78.714444,7,241.38014285714286,0,7,3,0.42857142857142855,0.0,1,34.0,Fear,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-13,-1.2672399999999993,9,30.248444444444445,8,1,2,0.2222222222222222,4.0,0,45.0,Neutral,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-15,202.313183,36,270.6308611111111,3,33,30,0.8333333333333334,0.08823529411764706,1,46.0,Neutral,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-16,-6.342484000000001,7,560.1571428571428,6,1,2,0.2857142857142857,3.0,0,30.0,Fear,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-17,-31.277088,3,1.6293433333333336,0,3,0,0.0,0.0,0,32.0,Fear,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-19,-2.8135689999999993,12,763.9674266666666,1,11,2,0.16666666666666666,0.08333333333333333,0,32.0,Fear,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-20,-147.78931200000002,20,71.292252,9,11,14,0.7,0.75,0,49.0,Neutral,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-21,39.1247,6,3169.9500000000003,2,4,2,0.3333333333333333,0.4,1,31.0,Fear,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-22,-1184.046158,11,21.59181818181818,0,11,0,0.0,0.0,0,32.0,Fear,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-23,0.0,2,2847.5,0,2,0,0.0,0.0,0,30.0,Fear,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-24,-216.431703,25,19.4318284,8,17,10,0.4,0.4444444444444444,0,45.0,Neutral,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-25,87.95347999999998,3,2483.483333333333,1,2,1,0.3333333333333333,0.3333333333333333,1,46.0,Neutral,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-26,69.285,3,2535.7233333333334,3,0,1,0.3333333333333333,3.0,1,47.0,Neutral,Neutral
